dataset_id,subject_id,language,age_months,KL
Schneider_Barner_2020,070318-CW-43,Cantonese,68,CP
Schneider_Barner_2020,070518-SWH-20,Cantonese,56,CP
Schneider_Barner_2020,070518-SWH-21,Cantonese,64,CP
Schneider_Barner_2020,070518-SWH-27,Cantonese,70,CP
Schneider_Barner_2020,070518-SWH-28,Cantonese,62,CP
Schneider_Barner_2020,070518-SWH-32,Cantonese,65,CP
Schneider_Barner_2020,070518-SWH-35,Cantonese,58,CP
Schneider_Barner_2020,070518-SWH-38,Cantonese,57,CP
Schneider_Barner_2020,070518-SWH-41,Cantonese,63,CP
Schneider_Barner_2020,070518-SWH-43,Cantonese,76,CP
Schneider_Barner_2020,070518-SWH-44,Cantonese,75,CP
Schneider_Barner_2020,070518-SWH-45,Cantonese,76,CP
Schneider_Barner_2020,070518-SWH-46,Cantonese,76,CP
Schneider_Barner_2020,070518-SWH-47,Cantonese,70,CP
Schneider_Barner_2020,070518-SWH-49,Cantonese,77,CP
Schneider_Barner_2020,070518-SWH-50,Cantonese,76,CP
Schneider_Barner_2020,070518-SWH-51,Cantonese,69,CP
Schneider_Barner_2020,070518-SWH-54,Cantonese,69,CP
Schneider_Barner_2020,070518-SWH-55,Cantonese,75,CP
Schneider_Barner_2020,070518-SWH-56,Cantonese,79,CP
Schneider_Barner_2020,070518-SWH-57,Cantonese,67,CP
Schneider_Barner_2020,070518-SWH-58,Cantonese,75,CP
Schneider_Barner_2020,070518-SWH-59,Cantonese,74,CP
Schneider_Barner_2020,070518-SWH-60,Cantonese,68,CP
Schneider_Barner_2020,070518-SWH-62,Cantonese,71,CP
Schneider_Barner_2020,070618-SWH-05,Cantonese,49,Subset
Schneider_Barner_2020,070618-SWH-09,Cantonese,51,Subset
Schneider_Barner_2020,070618-SWH-11,Cantonese,49,Subset
Schneider_Barner_2020,070618-SWH-14,Cantonese,43,Subset
Schneider_Barner_2020,070618-SWH-15,Cantonese,52,Subset
Schneider_Barner_2020,070618-SWH-16,Cantonese,51,CP
Schneider_Barner_2020,070618-SWH-17,Cantonese,54,CP
Schneider_Barner_2020,070618-SWH-19,Cantonese,45,Subset
Schneider_Barner_2020,070618-SWH-22,Cantonese,59,Subset
Schneider_Barner_2020,070618-SWH-23,Cantonese,55,CP
Schneider_Barner_2020,070618-SWH-24,Cantonese,54,CP
Schneider_Barner_2020,070618-SWH-25,Cantonese,59,CP
Schneider_Barner_2020,070618-SWH-26,Cantonese,77,CP
Schneider_Barner_2020,070618-SWH-29,Cantonese,55,CP
Schneider_Barner_2020,070618-SWH-31,Cantonese,63,CP
Schneider_Barner_2020,070618-SWH-33,Cantonese,64,CP
Schneider_Barner_2020,070618-SWH-34,Cantonese,57,CP
Schneider_Barner_2020,070618-SWH-36,Cantonese,58,CP
Schneider_Barner_2020,070618-SWH-39,Cantonese,56,CP
Schneider_Barner_2020,070618-SWH-04,Cantonese,45,Subset
Schneider_Barner_2020,070618-SWH-40,Cantonese,59,CP
Schneider_Barner_2020,070618-SWH-42,Cantonese,57,CP
Schneider_Barner_2020,070918-LF-01,Cantonese,78,CP
Schneider_Barner_2020,070918-LF-02,Cantonese,73,CP
Schneider_Barner_2020,070918-LF-03,Cantonese,67,CP
Schneider_Barner_2020,070918-LF-04,Cantonese,78,CP
Schneider_Barner_2020,070918-LF-05,Cantonese,64,CP
Schneider_Barner_2020,070918-LF-06,Cantonese,77,CP
Schneider_Barner_2020,070918-LF-07,Cantonese,75,CP
Schneider_Barner_2020,070918-SWH-01,Cantonese,48,CP
Schneider_Barner_2020,070918-SWH-02,Cantonese,48,CP
Schneider_Barner_2020,070918-SWH-03,Cantonese,45,Subset
Schneider_Barner_2020,070918-SWH-06,Cantonese,50,CP
Schneider_Barner_2020,070918-SWH-07,Cantonese,58,Subset
Schneider_Barner_2020,070918-SWH-08,Cantonese,49,CP
Schneider_Barner_2020,070918-SWH-10,Cantonese,54,CP
Schneider_Barner_2020,070918-SWH-12,Cantonese,52,CP
Schneider_Barner_2020,070918-SWH-13,Cantonese,54,Subset
Schneider_Barner_2020,070918-SWH-18,Cantonese,51,CP
Schneider_Barner_2020,070918-SWH-37,Cantonese,64,CP
Schneider_Barner_2020,070918-SWH-53,Cantonese,78,CP
Schneider_Barner_2020,070918-SWH-61,Cantonese,75,CP
Schneider_Barner_2020,071018-LF-08,Cantonese,70,CP
Schneider_Barner_2020,071018-LF-09,Cantonese,62,Subset
Schneider_Barner_2020,071018-LF-10,Cantonese,69,CP
Schneider_Barner_2020,071018-LF-11,Cantonese,70,CP
Schneider_Barner_2020,071018-LF-12,Cantonese,71,CP
Schneider_Barner_2020,071018-LF-13,Cantonese,77,CP
Schneider_Barner_2020,071018-LF-14,Cantonese,70,CP
Schneider_Barner_2020,071018-LF-15,Cantonese,63,CP
Schneider_Barner_2020,071018-LF-16,Cantonese,60,CP
Schneider_Barner_2020,071018-LF-17,Cantonese,60,Subset
Schneider_Barner_2020,071118-LF-22,Cantonese,52,CP
Schneider_Barner_2020,071118-LF-23,Cantonese,47,CP
Schneider_Barner_2020,071118-LF-25,Cantonese,59,CP
Schneider_Barner_2020,071118-LF-26,Cantonese,59,CP
Schneider_Barner_2020,071118-LF-27,Cantonese,54,CP
Schneider_Barner_2020,061318-JE,English (US),66,CP
Schneider_Barner_2020,061318-MP,English (US),68,CP
Schneider_Barner_2020,071118-LP,English (US),73,CP
Schneider_Barner_2020,071218-GJ,English (US),77,CP
Schneider_Barner_2020,071818-KE,English (US),76,CP
Schneider_Barner_2020,072018-LL,English (US),76,CP
Schneider_Barner_2020,072318-AT,English (US),63,CP
Schneider_Barner_2020,072318-EB,English (US),39,Subset
Schneider_Barner_2020,072318-HN,English (US),82,CP
Schneider_Barner_2020,072318-JN,English (US),48,CP
Schneider_Barner_2020,072318-KJ,English (US),59,CP
Schneider_Barner_2020,072318-LM,English (US),59,CP
Schneider_Barner_2020,072318-W,English (US),57,Subset
Schneider_Barner_2020,072318-XA,English (US),66,CP
Schneider_Barner_2020,072418-AE,English (US),45,CP
Schneider_Barner_2020,072418-GG,English (US),43,Subset
Schneider_Barner_2020,072418-GH,English (US),58,CP
Schneider_Barner_2020,072418-PB,English (US),71,CP
Schneider_Barner_2020,072418-RS,English (US),63,CP
Schneider_Barner_2020,072518-CP,English (US),63,CP
Schneider_Barner_2020,072518-DL,English (US),82,CP
Schneider_Barner_2020,072518-KY,English (US),53,CP
Schneider_Barner_2020,072518-LT,English (US),51,Subset
Schneider_Barner_2020,072518-RM,English (US),48,CP
Schneider_Barner_2020,072518-SH,English (US),42,Subset
Schneider_Barner_2020,072618-BS,English (US),58,CP
Schneider_Barner_2020,072618-DH,English (US),60,CP
Schneider_Barner_2020,072618-RH,English (US),60,CP
Schneider_Barner_2020,072618-SS,English (US),83,CP
Schneider_Barner_2020,072718-FP,English (US),78,Subset
Schneider_Barner_2020,072718-GD,English (US),82,CP
Schneider_Barner_2020,072718-JDT,English (US),61,CP
Schneider_Barner_2020,072718-NP,English (US),67,CP
Schneider_Barner_2020,072718-SJ,English (US),78,CP
Schneider_Barner_2020,073018-BL,English (US),46,CP
Schneider_Barner_2020,073018-LD,English (US),79,CP
Schneider_Barner_2020,073018-M,English (US),65,CP
Schneider_Barner_2020,073118-BD,English (US),44,CP
Schneider_Barner_2020,073118-EC,English (US),71,CP
Schneider_Barner_2020,073118-EC2,English (US),71,CP
Schneider_Barner_2020,073118-EF,English (US),45,CP
Schneider_Barner_2020,073118-TC,English (US),43,Subset
Schneider_Barner_2020,080118-EM,English (US),65,CP
Schneider_Barner_2020,080118-TF,English (US),49,Subset
Schneider_Barner_2020,080218-CK,English (US),63,CP
Schneider_Barner_2020,080218-JC,English (US),73,CP
Schneider_Barner_2020,080218-NO,English (US),51,CP
Schneider_Barner_2020,080218-RB,English (US),70,CP
Schneider_Barner_2020,080318-AT,English (US),51,Subset
Schneider_Barner_2020,080318-BT,English (US),43,Subset
Schneider_Barner_2020,080318-DG,English (US),48,Subset
Schneider_Barner_2020,080318-DN,English (US),42,Subset
Schneider_Barner_2020,080318-JG,English (US),46,Subset
Schneider_Barner_2020,080318-LT,English (US),62,Subset
Schneider_Barner_2020,080318-RG,English (US),60,CP
Schneider_Barner_2020,080618-AD,English (US),55,Subset
Schneider_Barner_2020,080618-CR,English (US),70,CP
Schneider_Barner_2020,080618-JR,English (US),46,CP
Schneider_Barner_2020,080618-PA,English (US),67,CP
Schneider_Barner_2020,080718-ER,English (US),65,CP
Schneider_Barner_2020,080718-SS,English (US),64,Subset
Schneider_Barner_2020,080818-EG,English (US),70,CP
Schneider_Barner_2020,080818-MG,English (US),72,CP
Schneider_Barner_2020,080818-TM,English (US),66,CP
Schneider_Barner_2020,080918-AR,English (US),77,CP
Schneider_Barner_2020,080918-DC,English (US),47,Subset
Schneider_Barner_2020,080918-LC,English (US),65,CP
Schneider_Barner_2020,080918-SR,English (US),57,CP
Schneider_Barner_2020,081018-DM,English (US),61,CP
Schneider_Barner_2020,081018-KF,English (US),60,CP
Schneider_Barner_2020,081018-WW,English (US),62,CP
Schneider_Barner_2020,081318-DH,English (US),77,CP
Schneider_Barner_2020,081318-LH,English (US),47,Subset
Schneider_Barner_2020,081318-NT,English (US),59,CP
Schneider_Barner_2020,081318-PT,English (US),59,CP
Schneider_Barner_2020,081418-ER,English (US),65,CP
Schneider_Barner_2020,081418-LH,English (US),44,Subset
Schneider_Barner_2020,081518-RL,English (US),52,CP
Schneider_Barner_2020,081718-EA,English (US),59,CP
Schneider_Barner_2020,081718-SG,English (US),65,CP
Schneider_Barner_2020,082018-HA,English (US),58,Subset
Schneider_Barner_2020,082018-SV,English (US),79,CP
Schneider_Barner_2020,082118-AS,English (US),70,CP
Schneider_Barner_2020,082118-GS,English (US),48,CP
Schneider_Barner_2020,082118-SB,English (US),49,CP
Schneider_Barner_2020,082218-AC,English (US),58,Subset
Schneider_Barner_2020,082218-CC,English (US),67,CP
Schneider_Barner_2020,082418-JC,English (US),78,CP
Schneider_Barner_2020,082818-OW,English (US),65,CP
Schneider_Barner_2020,083118-SJ,English (US),44,Subset
Schneider_Barner_2020,091818-JB,English (US),72,CP
Schneider_Barner_2020,091918-JT,English (US),52,Subset
Schneider_Barner_2020,092018-DH,English (US),51,Subset
Schneider_Barner_2020,092018-GG,English (US),44,Subset
Schneider_Barner_2020,092018-K,English (US),42,Subset
Schneider_Barner_2020,092018-WB,English (US),43,Subset
Schneider_Barner_2020,092718-BB,English (US),68,Subset
Schneider_Barner_2020,092718-WB,English (US),42,Subset
Schneider_Barner_2020,092818-EA,English (US),47,Subset
Schneider_Barner_2020,092818-LM,English (US),41,Subset
Schneider_Barner_2020,092818-OM,English (US),49,Subset
Schneider_Barner_2020,092818-WB,English (US),53,CP
Schneider_Barner_2020,101518-AG,English (US),49,Subset
Schneider_Barner_2020,101518-AS,English (US),44,Subset
Schneider_Barner_2020,101518-CK,English (US),53,Subset
Schneider_Barner_2020,101518-JM,English (US),53,Subset
Schneider_Barner_2020,101518-JP,English (US),57,CP
Schneider_Barner_2020,101518-PK,English (US),53,Subset
Schneider_Barner_2020,101518-PN,English (US),48,Subset
Schneider_Barner_2020,101518-RR,English (US),43,Subset
Schneider_Barner_2020,101518-ZM,English (US),49,Subset
Schneider_Barner_2020,101618-AA,English (US),50,Subset
Schneider_Barner_2020,101618-BW,English (US),43,Subset
Schneider_Barner_2020,101618-FO,English (US),53,CP
Schneider_Barner_2020,101618-GB,English (US),64,CP
Schneider_Barner_2020,101618-IP,English (US),49,Subset
Schneider_Barner_2020,101618-JJ,English (US),54,Subset
Schneider_Barner_2020,101618-PM,English (US),58,Subset
Schneider_Barner_2020,101618-SW,English (US),55,Subset
Schneider_Barner_2020,101618-WD,English (US),44,CP
Schneider_Barner_2020,101718-BW,English (US),75,CP
Schneider_Barner_2020,101818-AS,English (US),48,Subset
Schneider_Barner_2020,101818-K,English (US),50,CP
Schneider_Barner_2020,101818-LP,English (US),45,CP
Schneider_Barner_2020,101818-LR,English (US),50,Subset
Schneider_Barner_2020,101818-PH,English (US),57,CP
Schneider_Barner_2020,101918-AM,English (US),52,CP
Schneider_Barner_2020,101918-CB,English (US),68,CP
Schneider_Barner_2020,101918-KR,English (US),39,Subset
Schneider_Barner_2020,102618-CP,English (US),52,Subset
Schneider_Barner_2020,102418-FT,English (US),56,CP
Schneider_Barner_2020,102418-JP,English (US),65,CP
Schneider_Barner_2020,102418-JP1,English (US),55,CP
Schneider_Barner_2020,073118-LM,English (US),46,CP
Schneider_Barner_2020,101718-CA,English (US),54,CP
Schneider_Barner_2020,101718-EW,English (US),56,Subset
Marchand_Barner_2020_Titrated_1,070618-LR,English,31,NA
Marchand_Barner_2020_Titrated_1,071618-JG,English,46,NA
Marchand_Barner_2020_Titrated_1,071818-ZR,English,39,NA
Marchand_Barner_2020_Titrated_1,071918-JS,English,30,NA
Marchand_Barner_2020_Titrated_1,071918-DP,English,37,NA
Marchand_Barner_2020_Titrated_1,071918-GP,English,41,NA
Marchand_Barner_2020_Titrated_1,072018-CS,English,35,NA
Marchand_Barner_2020_Titrated_1,072018-LM,English,34,NA
Marchand_Barner_2020_Titrated_1,072318-EJ,English,38,NA
Marchand_Barner_2020_Titrated_1,072318-CA,English,44,NA
Marchand_Barner_2020_Titrated_1,072418-ER,English,39,NA
Marchand_Barner_2020_Titrated_1,072418-HS,English,43,NA
Marchand_Barner_2020_Titrated_1,073118-EF,English,45,NA
Marchand_Barner_2020_Titrated_1,073118-LM,English,45,NA
Marchand_Barner_2020_Titrated_1,073118-BD,English,46,NA
Marchand_Barner_2020_Titrated_1,080118-CP,English,40,NA
Marchand_Barner_2020_Titrated_1,080618-JR,English,46,NA
Marchand_Barner_2020_Titrated_1,080918-DC,English,46,NA
Marchand_Barner_2020_Titrated_1,081718-MG,English,33,NA
Marchand_Barner_2020_Titrated_1,081718-JA,English,31,NA
Marchand_Barner_2020_Titrated_1,082218-JC,English,43,NA
Marchand_Barner_2020_Titrated_1,082718-IB,English,47,NA
Marchand_Barner_2020_Titrated_1,083118-ML,English,46,NA
Marchand_Barner_2020_Titrated_1,091318-ZT,English,39,NA
Marchand_Barner_2020_Titrated_1,100118-ZA,English,38,NA
Marchand_Barner_2020_Titrated_1,101718-RD,English,31,NA
Marchand_Barner_2020_Titrated_1,101718-LH,English,46,NA
Marchand_Barner_2020_Titrated_1,102618-RB,English,30,NA
Marchand_Barner_2020_Titrated_1,102918-IG,English,30,NA
Marchand_Barner_2020_Titrated_1,102918-NM,English,38,NA
Marchand_Barner_2020_Titrated_1,110618-AM,English,40,NA
Marchand_Barner_2020_Titrated_1,110618-MLC,English,44,NA
Marchand_Barner_2020_Titrated_1,110218-LM,English,43,NA
Marchand_Barner_2020_Titrated_1,110718-CR2,English,46,NA
Marchand_Barner_2020_Titrated_1,110718-MC,English,44,NA
Marchand_Barner_2020_Titrated_1,110718-HS,English,44,NA
Marchand_Barner_2020_Titrated_1,110718-CC,English,43,NA
Marchand_Barner_2020_Titrated_1,110718-CR,English,43,NA
Marchand_Barner_2020_Titrated_1,110718-MS,English,33,NA
Marchand_Barner_2020_Titrated_1,111418-BT,English,47,NA
Marchand_Barner_2020_Titrated_1,111418-OH,English,42,NA
Marchand_Barner_2020_Titrated_1,111418-AK,English,47,NA
Marchand_Barner_2020_Titrated_1,111618-LK,English,42,NA
Marchand_Barner_2020_Titrated_1,111618-MW,English,41,NA
Marchand_Barner_2020_Titrated_1,112118-CB,English,40,NA
Marchand_Barner_2020_Titrated_1,120318-KW,English,45,NA
Marchand_Barner_2020_Titrated_1,120318-LC,English,36,NA
Marchand_Barner_2020_Titrated_1,120318-BL,English,47,NA
Marchand_Barner_2020_Titrated_1,120418-AS,English,45,NA
Marchand_Barner_2020_Titrated_1,121918-KE,English,43,NA
Marchand_Barner_2020_Titrated_1,011519-TS,English,46,NA
Marchand_Barner_2020_Titrated_1,011519-TH,English,46,NA
Marchand_Barner_2020_Titrated_1,011519-MA,English,39,NA
Marchand_Barner_2020_Titrated_1,011519-R,English,47,NA
Marchand_Barner_2020_Titrated_1,011819-L2,English,47,NA
Marchand_Barner_2020_Titrated_1,011819-A,English,33,NA
Marchand_Barner_2020_Titrated_1,011619-J1,English,34,NA
Marchand_Barner_2020_Titrated_1,012419-EC,English,49,NA
Marchand_Barner_2020_Titrated_1,020619-AS,English,39,NA
Marchand_Barner_2020_Titrated_1,020719-KL,English,46,NA
Marchand_Barner_2020_Titrated_1,011119-P1,English,46,NA
Marchand_Barner_2020_Titrated_1,022019-DR,English,45,NA
Marchand_Barner_2020_Titrated_1,111419-LP,English,32,NA
Marchand_Barner_2020_Titrated_1,111219-MG,English,30,NA
Marchand_Barner_2020_Titrated_1,111119-LP,English,32,NA
Marchand_Barner_2020_Titrated_1,111219-AF,English,44,NA
Marchand_Barner_2020_Titrated_1,111219-SR,English,48,NA
Marchand_Barner_2020_Titrated_1,112319-AC,English,44,NA
Marchand_Barner_2020_Titrated_1,112319-J1,English,30,NA
Marchand_Barner_2020_Titrated_1,112319-W,English,35,NA
Marchand_Barner_2020_Titrated_1,112319-E,English,28,NA
Marchand_Barner_2020_Titrated_1,112319-A,English,37,NA
Marchand_Barner_2020_Titrated_1,112319-NM,English,44,NA
Marchand_Barner_2020_Titrated_1,112619-IK,English,43,NA
Marchand_Barner_2020_Titrated_1,112319-J2,English,38,NA
Marchand_Barner_2020_Titrated_1,112319-LW,English,41,NA
Marchand_Barner_2020_Titrated_1,112319-RB,English,35,NA
Marchand_Barner_2020_Titrated_1,112319-AJ,English,35,NA
Marchand_Barner_2020_Titrated_1,112319-LM,English,44,NA
Marchand_Barner_2020_Titrated_1,112119-HS,English,38,NA
Marchand_Barner_2020_Titrated_1,112119-AR,English,26,NA
Marchand_Barner_2020_Titrated_2,070618-LR,English,31,NA
Marchand_Barner_2020_Titrated_2,071618-JG,English,46,NA
Marchand_Barner_2020_Titrated_2,071818-ZR,English,39,NA
Marchand_Barner_2020_Titrated_2,071918-JS,English,30,NA
Marchand_Barner_2020_Titrated_2,071918-DP,English,37,NA
Marchand_Barner_2020_Titrated_2,071918-GP,English,41,NA
Marchand_Barner_2020_Titrated_2,072018-CS,English,35,NA
Marchand_Barner_2020_Titrated_2,072018-LM,English,34,NA
Marchand_Barner_2020_Titrated_2,072318-EJ,English,38,NA
Marchand_Barner_2020_Titrated_2,072318-CA,English,44,NA
Marchand_Barner_2020_Titrated_2,072418-ER,English,39,NA
Marchand_Barner_2020_Titrated_2,072418-HS,English,43,NA
Marchand_Barner_2020_Titrated_2,073118-EF,English,45,NA
Marchand_Barner_2020_Titrated_2,073118-LM,English,45,NA
Marchand_Barner_2020_Titrated_2,073118-BD,English,46,NA
Marchand_Barner_2020_Titrated_2,080118-CP,English,40,NA
Marchand_Barner_2020_Titrated_2,080618-JR,English,46,NA
Marchand_Barner_2020_Titrated_2,080918-DC,English,46,NA
Marchand_Barner_2020_Titrated_2,081718-MG,English,33,NA
Marchand_Barner_2020_Titrated_2,081718-JA,English,31,NA
Marchand_Barner_2020_Titrated_2,082218-JC,English,43,NA
Marchand_Barner_2020_Titrated_2,082718-IB,English,47,NA
Marchand_Barner_2020_Titrated_2,083118-ML,English,46,NA
Marchand_Barner_2020_Titrated_2,091318-ZT,English,39,NA
Marchand_Barner_2020_Titrated_2,100118-ZA,English,38,NA
Marchand_Barner_2020_Titrated_2,101718-RD,English,31,NA
Marchand_Barner_2020_Titrated_2,101718-LH,English,46,NA
Marchand_Barner_2020_Titrated_2,102618-RB,English,30,NA
Marchand_Barner_2020_Titrated_2,102918-IG,English,30,NA
Marchand_Barner_2020_Titrated_2,102918-NM,English,38,NA
Marchand_Barner_2020_Titrated_2,110618-AM,English,40,NA
Marchand_Barner_2020_Titrated_2,110618-MLC,English,44,NA
Marchand_Barner_2020_Titrated_2,110218-LM,English,43,NA
Marchand_Barner_2020_Titrated_2,110718-CR2,English,46,NA
Marchand_Barner_2020_Titrated_2,110718-MC,English,44,NA
Marchand_Barner_2020_Titrated_2,110718-HS,English,44,NA
Marchand_Barner_2020_Titrated_2,110718-CC,English,43,NA
Marchand_Barner_2020_Titrated_2,110718-CR,English,43,NA
Marchand_Barner_2020_Titrated_2,110718-MS,English,33,NA
Marchand_Barner_2020_Titrated_2,111418-BT,English,47,NA
Marchand_Barner_2020_Titrated_2,111418-OH,English,42,NA
Marchand_Barner_2020_Titrated_2,111418-AK,English,47,NA
Marchand_Barner_2020_Titrated_2,111618-LK,English,42,NA
Marchand_Barner_2020_Titrated_2,111618-MW,English,41,NA
Marchand_Barner_2020_Titrated_2,112118-CB,English,40,NA
Marchand_Barner_2020_Titrated_2,120318-KW,English,45,NA
Marchand_Barner_2020_Titrated_2,120318-LC,English,36,NA
Marchand_Barner_2020_Titrated_2,120318-BL,English,47,NA
Marchand_Barner_2020_Titrated_2,120418-AS,English,45,NA
Marchand_Barner_2020_Titrated_2,121918-KE,English,43,NA
Marchand_Barner_2020_Titrated_2,011519-TS,English,46,NA
Marchand_Barner_2020_Titrated_2,011519-TH,English,46,NA
Marchand_Barner_2020_Titrated_2,011519-MA,English,39,NA
Marchand_Barner_2020_Titrated_2,011519-R,English,47,NA
Marchand_Barner_2020_Titrated_2,011819-L2,English,47,NA
Marchand_Barner_2020_Titrated_2,011819-A,English,33,NA
Marchand_Barner_2020_Titrated_2,011619-J1,English,34,NA
Marchand_Barner_2020_Titrated_2,012419-EC,English,49,NA
Marchand_Barner_2020_Titrated_2,020619-AS,English,39,NA
Marchand_Barner_2020_Titrated_2,020719-KL,English,46,NA
Marchand_Barner_2020_Titrated_2,011119-P1,English,46,NA
Marchand_Barner_2020_Titrated_2,022019-DR,English,45,NA
Marchand_Barner_2020_Titrated_2,111419-LP,English,32,NA
Marchand_Barner_2020_Titrated_2,111219-MG,English,30,NA
Marchand_Barner_2020_Titrated_2,111119-LP,English,32,NA
Marchand_Barner_2020_Titrated_2,111219-AF,English,44,NA
Marchand_Barner_2020_Titrated_2,111219-SR,English,48,NA
Marchand_Barner_2020_Titrated_2,112319-AC,English,44,NA
Marchand_Barner_2020_Titrated_2,112319-J1,English,30,NA
Marchand_Barner_2020_Titrated_2,112319-W,English,35,NA
Marchand_Barner_2020_Titrated_2,112319-E,English,28,NA
Marchand_Barner_2020_Titrated_2,112319-A,English,37,NA
Marchand_Barner_2020_Titrated_2,112319-NM,English,44,NA
Marchand_Barner_2020_Titrated_2,112619-IK,English,43,NA
Marchand_Barner_2020_Titrated_2,112319-J2,English,38,NA
Marchand_Barner_2020_Titrated_2,112319-LW,English,41,NA
Marchand_Barner_2020_Titrated_2,112319-RB,English,35,NA
Marchand_Barner_2020_Titrated_2,112319-AJ,English,35,NA
Marchand_Barner_2020_Titrated_2,112319-LM,English,44,NA
Marchand_Barner_2020_Titrated_2,112119-HS,English,38,NA
Marchand_Barner_2020_Titrated_2,112119-AR,English,26,NA
Marchand_Barner_2020_nonTitrated_1,060618-AM,English,40,NA
Marchand_Barner_2020_nonTitrated_1,060618-NB,English,49,NA
Marchand_Barner_2020_nonTitrated_1,071018-SW,English,39,NA
Marchand_Barner_2020_nonTitrated_1,071118-HR,English,38,NA
Marchand_Barner_2020_nonTitrated_1,071118-CC,English,33,NA
Marchand_Barner_2020_nonTitrated_1,071118-LV,English,36,NA
Marchand_Barner_2020_nonTitrated_1,071318-CB,English,36,NA
Marchand_Barner_2020_nonTitrated_1,071318-RO,English,42,NA
Marchand_Barner_2020_nonTitrated_1,071818-AS,English,39,NA
Marchand_Barner_2020_nonTitrated_1,071918-KT,English,36,NA
Marchand_Barner_2020_nonTitrated_1,071918-MS,English,36,NA
Marchand_Barner_2020_nonTitrated_1,072018-AH,English,41,NA
Marchand_Barner_2020_nonTitrated_1,072318-MK,English,39,NA
Marchand_Barner_2020_nonTitrated_1,072418-M,English,34,NA
Marchand_Barner_2020_nonTitrated_1,072518-WV,English,35,NA
Marchand_Barner_2020_nonTitrated_1,072618-BS,English,39,NA
Marchand_Barner_2020_nonTitrated_1,073018-XT,English,44,NA
Marchand_Barner_2020_nonTitrated_1,073018-FRC,English,36,NA
Marchand_Barner_2020_nonTitrated_1,073118-EC2,English,45,NA
Marchand_Barner_2020_nonTitrated_1,073118-TC,English,43,NA
Marchand_Barner_2020_nonTitrated_1,080118-SG,English,42,NA
Marchand_Barner_2020_nonTitrated_1,080318-AR,English,35,NA
Marchand_Barner_2020_nonTitrated_1,080818-JC,English,31,NA
Marchand_Barner_2020_nonTitrated_1,081018-SJ,English,43,NA
Marchand_Barner_2020_nonTitrated_1,081018-EF,English,43,NA
Marchand_Barner_2020_nonTitrated_1,081318-KC,English,40,NA
Marchand_Barner_2020_nonTitrated_1,081618-EM,English,36,NA
Marchand_Barner_2020_nonTitrated_1,082918-IH,English,38,NA
Marchand_Barner_2020_nonTitrated_1,082918-ET,English,31,NA
Marchand_Barner_2020_nonTitrated_1,082918-TF,English,37,NA
Marchand_Barner_2020_nonTitrated_1,082918-CT,English,32,NA
Marchand_Barner_2020_nonTitrated_1,092618-BS,English,48,NA
Marchand_Barner_2020_nonTitrated_1,100118-AA,English,38,NA
Marchand_Barner_2020_nonTitrated_1,101918-TM,English,32,NA
Marchand_Barner_2020_nonTitrated_1,102218-PM,English,32,NA
Marchand_Barner_2020_nonTitrated_1,102518-EP,English,43,NA
Marchand_Barner_2020_nonTitrated_1,102918-MS,English,43,NA
Marchand_Barner_2020_nonTitrated_1,102918-PM,English,34,NA
Marchand_Barner_2020_nonTitrated_1,103118-EC,English,47,NA
Marchand_Barner_2020_nonTitrated_1,110118-FF,English,37,NA
Marchand_Barner_2020_nonTitrated_1,110718-KK,English,38,NA
Marchand_Barner_2020_nonTitrated_1,110718-SM,English,46,NA
Marchand_Barner_2020_nonTitrated_1,110718-JA,English,43,NA
Marchand_Barner_2020_nonTitrated_1,110718-RO,English,37,NA
Marchand_Barner_2020_nonTitrated_1,110818-DK,English,34,NA
Marchand_Barner_2020_nonTitrated_1,110818-NG,English,44,NA
Marchand_Barner_2020_nonTitrated_1,111418-ES,English,41,NA
Marchand_Barner_2020_nonTitrated_1,111418-KJ,English,46,NA
Marchand_Barner_2020_nonTitrated_1,111418-TC,English,44,NA
Marchand_Barner_2020_nonTitrated_1,111418-MW,English,37,NA
Marchand_Barner_2020_nonTitrated_1,111418-SM,English,41,NA
Marchand_Barner_2020_nonTitrated_1,111418-QH,English,44,NA
Marchand_Barner_2020_nonTitrated_1,111618-JF,English,46,NA
Marchand_Barner_2020_nonTitrated_1,111618-KG,English,49,NA
Marchand_Barner_2020_nonTitrated_1,111618-KM,English,42,NA
Marchand_Barner_2020_nonTitrated_1,111918-EM,English,37,NA
Marchand_Barner_2020_nonTitrated_1,113018-E,English,42,NA
Marchand_Barner_2020_nonTitrated_1,120318-DS,English,44,NA
Marchand_Barner_2020_nonTitrated_1,120318-DA,English,43,NA
Marchand_Barner_2020_nonTitrated_1,120418-ML,English,42,NA
Marchand_Barner_2020_nonTitrated_1,120418-AY,English,41,NA
Marchand_Barner_2020_nonTitrated_1,120418-BW,English,45,NA
Marchand_Barner_2020_nonTitrated_1,120418-M,English,42,NA
Marchand_Barner_2020_nonTitrated_1,120518-NT,English,46,NA
Marchand_Barner_2020_nonTitrated_1,011619-AC,English,43,NA
Marchand_Barner_2020_nonTitrated_1,011619-MS,English,35,NA
Marchand_Barner_2020_nonTitrated_1,011819-L1,English,48,NA
Marchand_Barner_2020_nonTitrated_1,012419-EK,English,48,NA
Marchand_Barner_2020_nonTitrated_1,012419-RS,English,40,NA
Marchand_Barner_2020_nonTitrated_1,012419-CC,English,44,NA
Marchand_Barner_2020_nonTitrated_1,012519-LG,English,39,NA
Marchand_Barner_2020_nonTitrated_1,012519-A,English,49,NA
