Experiment,lab,Language,Subject,Age_months,Age_years,method,Query,Response,cite
SarneckaNegen2019,Sarnecka,English,500,55,4.583333333333333,non-titrated,8,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,55,4.583333333333333,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,55,4.583333333333333,non-titrated,8,9,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,56,4.666666666666667,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,56,4.666666666666667,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,56,4.666666666666667,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,56,4.666666666666667,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,56,4.666666666666667,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,56,4.666666666666667,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,56,4.666666666666667,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,56,4.666666666666667,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,56,4.666666666666667,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,56,4.666666666666667,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,56,4.666666666666667,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,56,4.666666666666667,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,56,4.666666666666667,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,56,4.666666666666667,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,56,4.666666666666667,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,56,4.666666666666667,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,56,4.666666666666667,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,56,4.666666666666667,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,57,4.75,non-titrated,6,5,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,58,4.833333333333333,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,58,4.833333333333333,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,58,4.833333333333333,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,58,4.833333333333333,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,58,4.833333333333333,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,58,4.833333333333333,non-titrated,8,9,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,58,4.833333333333333,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,58,4.833333333333333,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,58,4.833333333333333,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,58,4.833333333333333,non-titrated,6,5,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,58,4.833333333333333,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,58,4.833333333333333,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,58,4.833333333333333,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,58,4.833333333333333,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,58,4.833333333333333,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,58,4.833333333333333,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,58,4.833333333333333,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,500,58,4.833333333333333,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,48,4,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,48,4,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,48,4,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,48,4,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,48,4,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,48,4,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,48,4,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,48,4,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,48,4,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,48,4,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,48,4,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,48,4,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,48,4,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,48,4,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,48,4,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,48,4,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,48,4,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,48,4,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,49,4.083333333333333,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,49,4.083333333333333,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,49,4.083333333333333,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,49,4.083333333333333,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,49,4.083333333333333,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,49,4.083333333333333,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,49,4.083333333333333,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,49,4.083333333333333,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,49,4.083333333333333,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,49,4.083333333333333,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,49,4.083333333333333,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,49,4.083333333333333,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,49,4.083333333333333,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,49,4.083333333333333,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,49,4.083333333333333,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,49,4.083333333333333,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,49,4.083333333333333,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,49,4.083333333333333,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,49,4.083333333333333,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,49,4.083333333333333,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,49,4.083333333333333,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,49,4.083333333333333,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,49,4.083333333333333,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,49,4.083333333333333,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,49,4.083333333333333,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,49,4.083333333333333,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,49,4.083333333333333,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,49,4.083333333333333,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,49,4.083333333333333,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,49,4.083333333333333,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,49,4.083333333333333,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,49,4.083333333333333,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,49,4.083333333333333,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,49,4.083333333333333,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,49,4.083333333333333,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,49,4.083333333333333,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,50,4.166666666666667,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,50,4.166666666666667,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,50,4.166666666666667,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,50,4.166666666666667,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,50,4.166666666666667,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,50,4.166666666666667,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,50,4.166666666666667,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,50,4.166666666666667,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,50,4.166666666666667,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,50,4.166666666666667,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,50,4.166666666666667,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,50,4.166666666666667,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,50,4.166666666666667,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,50,4.166666666666667,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,50,4.166666666666667,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,50,4.166666666666667,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,50,4.166666666666667,non-titrated,8,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,50,4.166666666666667,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,50,4.166666666666667,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,50,4.166666666666667,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,50,4.166666666666667,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,50,4.166666666666667,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,50,4.166666666666667,non-titrated,6,5,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,50,4.166666666666667,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,50,4.166666666666667,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,50,4.166666666666667,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,50,4.166666666666667,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,50,4.166666666666667,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,50,4.166666666666667,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,50,4.166666666666667,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,50,4.166666666666667,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,50,4.166666666666667,non-titrated,8,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,50,4.166666666666667,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,50,4.166666666666667,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,51,4.25,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,51,4.25,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,51,4.25,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,51,4.25,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,51,4.25,non-titrated,6,7,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,51,4.25,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,51,4.25,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,51,4.25,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,51,4.25,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,51,4.25,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,51,4.25,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,51,4.25,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,51,4.25,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,51,4.25,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,51,4.25,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,51,4.25,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,51,4.25,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,51,4.25,non-titrated,6,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,52,4.333333333333333,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,52,4.333333333333333,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,52,4.333333333333333,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,52,4.333333333333333,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,52,4.333333333333333,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,52,4.333333333333333,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,52,4.333333333333333,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,52,4.333333333333333,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,52,4.333333333333333,non-titrated,4,5,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,52,4.333333333333333,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,52,4.333333333333333,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,52,4.333333333333333,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,52,4.333333333333333,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,52,4.333333333333333,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,52,4.333333333333333,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,52,4.333333333333333,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,52,4.333333333333333,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,52,4.333333333333333,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,52,4.333333333333333,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,52,4.333333333333333,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,52,4.333333333333333,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,52,4.333333333333333,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,52,4.333333333333333,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,52,4.333333333333333,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,52,4.333333333333333,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,52,4.333333333333333,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,52,4.333333333333333,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,52,4.333333333333333,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,52,4.333333333333333,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,52,4.333333333333333,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,52,4.333333333333333,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,52,4.333333333333333,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,52,4.333333333333333,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,52,4.333333333333333,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,52,4.333333333333333,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,52,4.333333333333333,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,53,4.416666666666667,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,53,4.416666666666667,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,53,4.416666666666667,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,53,4.416666666666667,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,53,4.416666666666667,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,53,4.416666666666667,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,53,4.416666666666667,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,53,4.416666666666667,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,53,4.416666666666667,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,53,4.416666666666667,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,53,4.416666666666667,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,53,4.416666666666667,non-titrated,8,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,53,4.416666666666667,non-titrated,4,5,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,53,4.416666666666667,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,53,4.416666666666667,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,53,4.416666666666667,non-titrated,6,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,53,4.416666666666667,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,53,4.416666666666667,non-titrated,8,9,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,53,4.416666666666667,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,53,4.416666666666667,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,53,4.416666666666667,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,53,4.416666666666667,non-titrated,2,2,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,53,4.416666666666667,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,53,4.416666666666667,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,53,4.416666666666667,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,53,4.416666666666667,non-titrated,6,6,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,53,4.416666666666667,non-titrated,6,9,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,53,4.416666666666667,non-titrated,3,3,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,53,4.416666666666667,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,53,4.416666666666667,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,53,4.416666666666667,non-titrated,1,1,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,53,4.416666666666667,non-titrated,8,8,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,53,4.416666666666667,non-titrated,8,7,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,53,4.416666666666667,non-titrated,4,4,SarneckaNegen2019
SarneckaNegen2019,Sarnecka,English,503,53,4.416666666666667,non-titrated,2,2,SarneckaNegen2019
