SID,Age,Sex,Language,Knower_level,Task,Trial_number,Task_item,Response,cite
112219-F,4.358658453,M,English,2,Give_N,9,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-F,4.358658453,M,English,2,Give_N,10,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-F,4.358658453,M,English,2,Give_N,11,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-F,4.358658453,M,English,2,Give_N,12,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-F,4.358658453,M,English,2,Give_N,13,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-F,4.358658453,M,English,2,Give_N,14,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-F,4.358658453,M,English,2,Give_N,15,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-L,4.167008898,M,English,3,Give_N,1,1,1,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-L,4.167008898,M,English,3,Give_N,2,2,2,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-L,4.167008898,M,English,3,Give_N,3,3,3,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-L,4.167008898,M,English,3,Give_N,4,4,9,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-L,4.167008898,M,English,3,Give_N,5,3,3,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-L,4.167008898,M,English,3,Give_N,6,4,9,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-L,4.167008898,M,English,3,Give_N,7,3,3,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-L,4.167008898,M,English,3,Give_N,8,4,8,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-L,4.167008898,M,English,3,Give_N,9,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-L,4.167008898,M,English,3,Give_N,10,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-L,4.167008898,M,English,3,Give_N,11,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-L,4.167008898,M,English,3,Give_N,12,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-L,4.167008898,M,English,3,Give_N,13,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-L,4.167008898,M,English,3,Give_N,14,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-L,4.167008898,M,English,3,Give_N,15,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-E,4.613278576,M,English,CP,Give_N,1,1,1,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-E,4.613278576,M,English,CP,Give_N,2,2,2,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-E,4.613278576,M,English,CP,Give_N,3,3,3,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-E,4.613278576,M,English,CP,Give_N,4,4,4,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-E,4.613278576,M,English,CP,Give_N,5,5,5,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-E,4.613278576,M,English,CP,Give_N,6,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-E,4.613278576,M,English,CP,Give_N,7,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-E,4.613278576,M,English,CP,Give_N,8,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-E,4.613278576,M,English,CP,Give_N,9,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-E,4.613278576,M,English,CP,Give_N,10,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-E,4.613278576,M,English,CP,Give_N,11,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-E,4.613278576,M,English,CP,Give_N,12,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-E,4.613278576,M,English,CP,Give_N,13,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-E,4.613278576,M,English,CP,Give_N,14,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112219-E,4.613278576,M,English,CP,Give_N,15,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-NM,3.707049966,F,English,CP,Give_N,1,1,1,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-NM,3.707049966,F,English,CP,Give_N,2,2,2,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-NM,3.707049966,F,English,CP,Give_N,3,3,3,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-NM,3.707049966,F,English,CP,Give_N,4,4,4,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-NM,3.707049966,F,English,CP,Give_N,5,5,5,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-NM,3.707049966,F,English,CP,Give_N,6,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-NM,3.707049966,F,English,CP,Give_N,7,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-NM,3.707049966,F,English,CP,Give_N,8,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-NM,3.707049966,F,English,CP,Give_N,9,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-NM,3.707049966,F,English,CP,Give_N,10,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-NM,3.707049966,F,English,CP,Give_N,11,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-NM,3.707049966,F,English,CP,Give_N,12,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-NM,3.707049966,F,English,CP,Give_N,13,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-NM,3.707049966,F,English,CP,Give_N,14,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-NM,3.707049966,F,English,CP,Give_N,15,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LM,3.707049966,F,English,4,Give_N,1,1,1,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LM,3.707049966,F,English,4,Give_N,2,2,2,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LM,3.707049966,F,English,4,Give_N,3,3,3,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LM,3.707049966,F,English,4,Give_N,4,4,5,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LM,3.707049966,F,English,4,Give_N,5,3,3,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LM,3.707049966,F,English,4,Give_N,6,4,4,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LM,3.707049966,F,English,4,Give_N,7,5,5,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LM,3.707049966,F,English,4,Give_N,8,6,5,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LM,3.707049966,F,English,4,Give_N,9,5,5,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LM,3.707049966,F,English,4,Give_N,10,4,4,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LM,3.707049966,F,English,4,Give_N,11,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LM,3.707049966,F,English,4,Give_N,12,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LM,3.707049966,F,English,4,Give_N,13,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LM,3.707049966,F,English,4,Give_N,14,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LM,3.707049966,F,English,4,Give_N,15,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-A,4.971937029,F,English,CP,Give_N,1,1,1,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-A,4.971937029,F,English,CP,Give_N,2,2,2,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-A,4.971937029,F,English,CP,Give_N,3,3,3,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-A,4.971937029,F,English,CP,Give_N,4,4,4,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-A,4.971937029,F,English,CP,Give_N,5,5,5,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-A,4.971937029,F,English,CP,Give_N,6,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-A,4.971937029,F,English,CP,Give_N,7,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-A,4.971937029,F,English,CP,Give_N,8,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-A,4.971937029,F,English,CP,Give_N,9,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-A,4.971937029,F,English,CP,Give_N,10,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-A,4.971937029,F,English,CP,Give_N,11,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-A,4.971937029,F,English,CP,Give_N,12,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-A,4.971937029,F,English,CP,Give_N,13,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-A,4.971937029,F,English,CP,Give_N,14,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-A,4.971937029,F,English,CP,Give_N,15,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LD,4.640657084,M,English,CP,Give_N,1,1,1,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LD,4.640657084,M,English,CP,Give_N,2,2,2,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LD,4.640657084,M,English,CP,Give_N,3,3,3,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LD,4.640657084,M,English,CP,Give_N,4,4,4,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LD,4.640657084,M,English,CP,Give_N,5,5,5,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LD,4.640657084,M,English,CP,Give_N,6,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LD,4.640657084,M,English,CP,Give_N,7,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LD,4.640657084,M,English,CP,Give_N,8,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LD,4.640657084,M,English,CP,Give_N,9,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LD,4.640657084,M,English,CP,Give_N,10,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LD,4.640657084,M,English,CP,Give_N,11,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LD,4.640657084,M,English,CP,Give_N,12,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LD,4.640657084,M,English,CP,Give_N,13,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LD,4.640657084,M,English,CP,Give_N,14,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LD,4.640657084,M,English,CP,Give_N,15,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-J,3.208761123,M,English,2,Give_N,1,1,1,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-J,3.208761123,M,English,2,Give_N,2,2,2,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-J,3.208761123,M,English,2,Give_N,3,3,3,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-J,3.208761123,M,English,2,Give_N,4,4,5,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-J,3.208761123,M,English,2,Give_N,5,3,5,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-J,3.208761123,M,English,2,Give_N,6,2,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-J,3.208761123,M,English,2,Give_N,7,1,1,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-J,3.208761123,M,English,2,Give_N,8,2,2,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-J,3.208761123,M,English,2,Give_N,9,3,4,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-J,3.208761123,M,English,2,Give_N,10,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-J,3.208761123,M,English,2,Give_N,11,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-J,3.208761123,M,English,2,Give_N,12,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-J,3.208761123,M,English,2,Give_N,13,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-J,3.208761123,M,English,2,Give_N,14,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-J,3.208761123,M,English,2,Give_N,15,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LW,3.422313484,F,English,1,Give_N,1,1,1,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LW,3.422313484,F,English,1,Give_N,2,2,2,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LW,3.422313484,F,English,1,Give_N,3,3,4,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LW,3.422313484,F,English,1,Give_N,4,2,4,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LW,3.422313484,F,English,1,Give_N,5,1,1,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LW,3.422313484,F,English,1,Give_N,6,2,2,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LW,3.422313484,F,English,1,Give_N,7,3,2,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LW,3.422313484,F,English,1,Give_N,8,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LW,3.422313484,F,English,1,Give_N,9,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LW,3.422313484,F,English,1,Give_N,10,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LW,3.422313484,F,English,1,Give_N,11,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LW,3.422313484,F,English,1,Give_N,12,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LW,3.422313484,F,English,1,Give_N,13,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LW,3.422313484,F,English,1,Give_N,14,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112319-LW,3.422313484,F,English,1,Give_N,15,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
102619-NI,4.082135524,F,English,CP,Give_N,1,1,1,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
102619-NI,4.082135524,F,English,CP,Give_N,2,2,2,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
102619-NI,4.082135524,F,English,CP,Give_N,3,3,3,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
102619-NI,4.082135524,F,English,CP,Give_N,4,4,4,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
102619-NI,4.082135524,F,English,CP,Give_N,5,5,4,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
102619-NI,4.082135524,F,English,CP,Give_N,6,4,4,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
102619-NI,4.082135524,F,English,CP,Give_N,7,5,5,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
102619-NI,4.082135524,F,English,CP,Give_N,8,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
102619-NI,4.082135524,F,English,CP,Give_N,9,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
102619-NI,4.082135524,F,English,CP,Give_N,10,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
102619-NI,4.082135524,F,English,CP,Give_N,11,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
102619-NI,4.082135524,F,English,CP,Give_N,12,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
102619-NI,4.082135524,F,English,CP,Give_N,13,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
102619-NI,4.082135524,F,English,CP,Give_N,14,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
102619-NI,4.082135524,F,English,CP,Give_N,15,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112419-W,3.953456537,F,English,CP,Give_N,1,1,1,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112419-W,3.953456537,F,English,CP,Give_N,2,2,2,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112419-W,3.953456537,F,English,CP,Give_N,3,3,3,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112419-W,3.953456537,F,English,CP,Give_N,4,4,4,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112419-W,3.953456537,F,English,CP,Give_N,5,5,5,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112419-W,3.953456537,F,English,CP,Give_N,6,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112419-W,3.953456537,F,English,CP,Give_N,7,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112419-W,3.953456537,F,English,CP,Give_N,8,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112419-W,3.953456537,F,English,CP,Give_N,9,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112419-W,3.953456537,F,English,CP,Give_N,10,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112419-W,3.953456537,F,English,CP,Give_N,11,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112419-W,3.953456537,F,English,CP,Give_N,12,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112419-W,3.953456537,F,English,CP,Give_N,13,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112419-W,3.953456537,F,English,CP,Give_N,14,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
112419-W,3.953456537,F,English,CP,Give_N,15,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-K,3.627652293,M,English,CP,Give_N,1,1,1,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-K,3.627652293,M,English,CP,Give_N,2,2,2,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-K,3.627652293,M,English,CP,Give_N,3,3,3,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-K,3.627652293,M,English,CP,Give_N,4,4,4,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-K,3.627652293,M,English,CP,Give_N,5,5,5,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-K,3.627652293,M,English,CP,Give_N,6,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-K,3.627652293,M,English,CP,Give_N,7,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-K,3.627652293,M,English,CP,Give_N,8,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-K,3.627652293,M,English,CP,Give_N,9,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-K,3.627652293,M,English,CP,Give_N,10,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-K,3.627652293,M,English,CP,Give_N,11,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-K,3.627652293,M,English,CP,Give_N,12,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-K,3.627652293,M,English,CP,Give_N,13,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-K,3.627652293,M,English,CP,Give_N,14,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-K,3.627652293,M,English,CP,Give_N,15,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-G,4.292950034,M,English,CP,Give_N,1,1,1,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-G,4.292950034,M,English,CP,Give_N,2,2,2,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-G,4.292950034,M,English,CP,Give_N,3,3,3,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-G,4.292950034,M,English,CP,Give_N,4,4,4,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-G,4.292950034,M,English,CP,Give_N,5,5,5,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-G,4.292950034,M,English,CP,Give_N,6,6,8,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-G,4.292950034,M,English,CP,Give_N,7,5,5,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-G,4.292950034,M,English,CP,Give_N,8,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-G,4.292950034,M,English,CP,Give_N,9,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-G,4.292950034,M,English,CP,Give_N,10,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-G,4.292950034,M,English,CP,Give_N,11,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-G,4.292950034,M,English,CP,Give_N,12,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-G,4.292950034,M,English,CP,Give_N,13,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-G,4.292950034,M,English,CP,Give_N,14,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-G,4.292950034,M,English,CP,Give_N,15,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-M,4.525667351,F,English,3,Give_N,1,1,1,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-M,4.525667351,F,English,3,Give_N,2,2,2,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-M,4.525667351,F,English,3,Give_N,3,3,3,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-M,4.525667351,F,English,3,Give_N,4,4,5,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-M,4.525667351,F,English,3,Give_N,5,3,3,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-M,4.525667351,F,English,3,Give_N,6,4,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-M,4.525667351,F,English,3,Give_N,7,3,3,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-M,4.525667351,F,English,3,Give_N,8,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-M,4.525667351,F,English,3,Give_N,9,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-M,4.525667351,F,English,3,Give_N,10,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-M,4.525667351,F,English,3,Give_N,11,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-M,4.525667351,F,English,3,Give_N,12,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-M,4.525667351,F,English,3,Give_N,13,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-M,4.525667351,F,English,3,Give_N,14,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-M,4.525667351,F,English,3,Give_N,15,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-LK,5.059548255,M,English,CP,Give_N,1,1,1,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-LK,5.059548255,M,English,CP,Give_N,2,2,2,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-LK,5.059548255,M,English,CP,Give_N,3,3,3,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-LK,5.059548255,M,English,CP,Give_N,4,4,4,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-LK,5.059548255,M,English,CP,Give_N,5,5,5,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-LK,5.059548255,M,English,CP,Give_N,6,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-LK,5.059548255,M,English,CP,Give_N,7,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-LK,5.059548255,M,English,CP,Give_N,8,6,6,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-LK,5.059548255,M,English,CP,Give_N,9,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-LK,5.059548255,M,English,CP,Give_N,10,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-LK,5.059548255,M,English,CP,Give_N,11,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-LK,5.059548255,M,English,CP,Give_N,12,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-LK,5.059548255,M,English,CP,Give_N,13,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-LK,5.059548255,M,English,CP,Give_N,14,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-LK,5.059548255,M,English,CP,Give_N,15,NA,,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
113019-S2,4.032854209,F,English,CP,Give_N,1,1,1,"Schneider, R.M, Feiman, R., & Barner, D. (unpublished dataset)."
